latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,vivienda,archivo_origen,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,energy_reverse_Wh_C,direction_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,energy_reverse_Wh_D,direction_D
25.648629,-100.279387,2026-06-27 14:08:00,27,6,2026,14,8,122.8,10.06,1204.0,0.97,59.18,813760,,,120.0,11.307,1321.7,0.97,58.95,1060970,,,Vivienda3 - María,Medidor3.csv,,,,,,,,,,,,,,,,
25.648629,-100.279387,2026-06-27 15:32:00,27,6,2026,15,32,121.6,13.867,1537.8,0.91,59.16,815870,,,119.0,11.458,1332.4,0.97,58.96,1062790,,,Vivienda3 - María,Medidor3.csv,,,,,,,,,,,,,,,,
25.648629,-100.279387,2026-06-27 16:40:00,27,6,2026,16,40,121.5,8.858,931.5,0.86,59.16,816710,,,121.0,6.268,739.0,0.97,58.95,1063490,,,Vivienda3 - María,Medidor3.csv,,,,,,,,,,,,,,,,
25.648629,-100.279387,2026-06-27 18:02:00,27,6,2026,18,2,122.2,4.962,596.5,0.98,59.15,818190,,,120.7,5.013,596.0,0.98,58.92,1064750,,,Vivienda3 - María,Medidor3.csv,,,,,,,,,,,,,,,,
25.651085,-100.293008,2026-05-12 14:40:00,12,5,2026,14,40,129.1,13.72,1132.7,0.63,58.85,159790,,,0.0,12.644,1608.6,0.98,58.85,116430,,,DistritoTec,DistritoTec.csv,132.4,6.835,658.1,0.72,58.82,22866.0,13548.0,REVERSE,132.4,6.511,706.2,0.81,58.82,15118.0,18141.0,FORWARD
25.651085,-100.293008,2026-05-12 14:46:00,12,5,2026,14,46,130.3,13.465,1131.3,0.64,58.85,159900,,,0.0,3.875,456.3,0.9,58.85,116490,,,DistritoTec,DistritoTec.csv,132.3,7.514,963.0,0.96,58.84,22866.0,13555.0,REVERSE,132.3,7.602,840.4,0.83,58.84,15126.0,18141.0,FORWARD
25.651085,-100.293008,2026-05-12 16:12:00,12,5,2026,16,12,128.7,15.912,1418.5,0.69,58.87,161750,,,0.0,14.334,1813.1,0.98,58.87,117620,,,DistritoTec,DistritoTec.csv,132.4,1.093,65.5,0.45,58.85,22866.0,13655.0,REVERSE,132.4,3.527,327.7,0.7,58.85,15216.0,18141.0,FORWARD
25.651085,-100.293008,2026-05-12 17:31:00,12,5,2026,17,31,131.2,7.646,593.9,0.59,58.87,162790,,,0.0,0.618,58.6,0.72,58.87,118000,,,DistritoTec,DistritoTec.csv,131.6,11.869,1016.2,0.64,58.85,22885.0,13668.0,FORWARD,131.6,10.534,1275.6,0.93,58.85,15238.0,18162.0,REVERSE
25.651085,-100.293008,2026-05-12 19:26:00,12,5,2026,19,26,131.4,7.014,544.7,0.59,58.84,163880,,,0.0,7.341,963.5,0.99,58.84,118250,,,DistritoTec,DistritoTec.csv,133.6,8.66,941.3,0.81,58.81,23123.0,13668.0,FORWARD,133.6,5.152,661.8,0.96,58.81,15238.0,18376.0,REVERSE
25.651085,-100.293008,2026-05-12 23:33:00,12,5,2026,23,33,132.3,0.791,64.5,0.61,58.84,164350,,,0.0,0.615,59.3,0.72,58.84,118830,,,DistritoTec,DistritoTec.csv,134.5,2.924,318.0,0.8,58.81,23405.0,13668.0,FORWARD,134.5,2.39,221.3,0.68,58.81,15238.0,18528.0,REVERSE
25.651085,-100.293008,2026-05-13 02:21:00,13,5,2026,2,21,133.2,0.76,62.5,0.61,58.87,164530,,,0.0,1.932,195.7,0.75,58.87,119200,,,DistritoTec,DistritoTec.csv,135.3,3.498,390.2,0.82,58.81,23519.0,13668.0,FORWARD,135.3,2.035,203.3,0.73,58.81,15238.0,18594.0,REVERSE
25.651085,-100.293008,2026-05-13 05:14:00,13,5,2026,5,14,134.3,0.769,64.1,0.62,58.81,164710,,,0.0,0.595,58.4,0.72,58.81,119570,,,DistritoTec,DistritoTec.csv,135.9,2.58,314.4,0.89,58.73,23630.0,13668.0,FORWARD,135.9,1.989,199.6,0.73,58.73,15238.0,18652.0,REVERSE
25.651085,-100.293008,2026-05-13 07:32:00,13,5,2026,7,32,132.7,10.813,921.5,0.64,58.85,166000,,,0.0,2.998,354.6,0.88,58.85,120490,,,DistritoTec,DistritoTec.csv,134.6,2.863,148.8,0.38,58.84,23708.0,13668.0,FORWARD,134.6,1.635,97.8,0.44,58.84,15239.0,18681.0,FORWARD
25.651085,-100.293008,2026-05-13 10:08:00,13,5,2026,10,8,129.6,14.783,1353.5,0.7,58.84,168620,,,0.0,15.407,1832.4,0.91,58.84,122260,,,DistritoTec,DistritoTec.csv,133.8,2.773,126.1,0.33,58.82,23728.0,13687.0,REVERSE,133.8,4.525,465.3,0.76,58.82,15320.0,18694.0,FORWARD
25.651085,-100.293008,2026-05-13 12:19:00,13,5,2026,12,19,130.0,11.389,979.5,0.66,58.87,171000,,,0.0,11.878,1519.0,0.98,58.87,123860,,,DistritoTec,DistritoTec.csv,134.0,4.289,461.8,0.8,58.84,23732.0,13772.0,REVERSE,134.0,6.864,707.1,0.76,58.84,15465.0,18695.0,FORWARD
25.651085,-100.293008,2026-05-13 14:15:00,13,5,2026,14,15,130.0,10.921,946.7,0.66,58.81,172930,,,0.0,4.017,469.1,0.89,58.81,125030,,,DistritoTec,DistritoTec.csv,132.9,2.924,281.3,0.72,58.81,23734.0,13892.0,REVERSE,132.9,4.839,407.4,0.63,58.81,15603.0,18708.0,FORWARD
25.651085,-100.293008,2026-05-13 15:48:00,13,5,2026,15,48,128.9,16.08,1527.2,0.73,58.85,174550,,,0.0,8.756,994.1,0.87,58.85,126230,,,DistritoTec,DistritoTec.csv,132.2,4.94,574.4,0.87,58.85,23734.0,13933.0,REVERSE,132.2,7.888,830.9,0.79,58.85,15664.0,18708.0,FORWARD
25.651085,-100.293008,2026-05-13 17:05:00,13,5,2026,17,5,128.3,11.621,1013.2,0.67,58.82,175920,,,0.0,4.356,496.9,0.88,58.82,127080,,,DistritoTec,DistritoTec.csv,131.1,5.334,528.0,0.75,58.81,23749.0,13974.0,FORWARD,131.1,2.864,355.2,0.94,58.81,15736.0,18717.0,REVERSE
25.651085,-100.293008,2026-05-13 18:18:00,13,5,2026,18,18,130.1,8.282,630.6,0.58,58.88,176840,,,0.0,1.474,149.0,0.77,58.88,127610,,,DistritoTec,DistritoTec.csv,132.4,3.182,274.2,0.64,58.85,23763.0,13982.0,FORWARD,132.4,1.331,84.8,0.48,58.85,15749.0,18725.0,REVERSE
25.651085,-100.293008,2026-05-13 22:17:00,13,5,2026,22,17,132.0,0.146,13.2,0.68,58.84,178550,,,0.0,0.592,56.4,0.72,58.84,128590,,,DistritoTec,DistritoTec.csv,134.8,7.426,832.2,0.83,58.81,24050.0,13982.0,FORWARD,134.8,4.573,601.2,0.97,58.81,15749.0,18900.0,REVERSE
25.651085,-100.293008,2026-05-14 01:26:00,14,5,2026,1,26,132.5,0.138,12.5,0.68,58.81,178600,,,0.0,1.907,191.0,0.75,58.81,129140,,,DistritoTec,DistritoTec.csv,135.0,3.719,419.1,0.83,58.78,24293.0,13982.0,FORWARD,135.0,2.095,257.2,0.9,58.78,15749.0,19075.0,REVERSE
25.651085,-100.293008,2026-05-14 03:57:00,14,5,2026,3,57,133.4,0.139,12.8,0.68,58.82,178630,,,0.0,1.924,194.0,0.75,58.82,129570,,,DistritoTec,DistritoTec.csv,135.4,6.179,741.7,0.88,58.81,24380.0,13982.0,FORWARD,135.4,4.142,544.7,0.97,58.81,15749.0,19128.0,REVERSE
25.651085,-100.293008,2026-05-14 05:57:00,14,5,2026,5,57,133.5,0.138,12.8,0.69,58.82,178660,,,0.0,1.899,165.5,0.65,58.82,129910,,,DistritoTec,DistritoTec.csv,135.6,5.306,617.8,0.85,58.76,24509.0,13982.0,FORWARD,135.6,3.11,400.1,0.94,58.76,15749.0,19215.0,REVERSE
25.651085,-100.293008,2026-05-14 08:30:00,14,5,2026,8,30,132.4,15.851,1559.2,0.74,58.81,181620,,,0.0,9.13,1096.7,0.9,58.81,132050,,,DistritoTec,DistritoTec.csv,135.1,3.247,313.8,0.71,58.76,24591.0,13995.0,REVERSE,135.1,4.378,457.4,0.77,58.76,15775.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 10:31:00,14,5,2026,10,31,131.1,16.077,1428.6,0.67,58.82,184710,,,0.0,6.713,783.9,0.88,58.82,134330,,,DistritoTec,DistritoTec.csv,134.1,9.039,1040.1,0.85,58.81,24591.0,14131.0,REVERSE,134.1,9.643,1097.9,0.84,58.81,15936.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 12:21:00,14,5,2026,12,21,131.0,12.576,1101.2,0.66,58.84,187740,,,0.0,5.962,692.0,0.88,58.84,136490,,,DistritoTec,DistritoTec.csv,134.3,10.49,1205.2,0.85,58.84,24591.0,14331.0,REVERSE,134.3,11.651,1312.9,0.83,58.84,16153.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 14:18:00,14,5,2026,14,18,129.1,19.793,1763.6,0.68,58.85,190590,,,0.0,10.869,1173.8,0.83,58.85,138480,,,DistritoTec,DistritoTec.csv,132.7,9.561,1100.8,0.86,58.85,24591.0,14571.0,REVERSE,132.7,10.855,1225.4,0.85,58.85,16413.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 15:40:00,14,5,2026,15,40,128.8,15.47,1418.6,0.71,58.85,192350,,,0.0,8.79,970.2,0.85,58.85,139600,,,DistritoTec,DistritoTec.csv,132.0,7.025,786.5,0.84,58.84,24591.0,14698.0,REVERSE,132.0,8.433,929.0,0.83,58.84,16558.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 16:57:00,14,5,2026,16,57,129.6,12.243,1045.9,0.65,58.84,193920,,,0.0,3.851,439.9,0.88,58.84,140600,,,DistritoTec,DistritoTec.csv,131.8,6.279,673.0,0.81,58.82,24591.0,14776.0,REVERSE,131.8,5.743,611.2,0.8,58.82,16644.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 18:01:00,14,5,2026,18,1,130.2,14.206,1318.9,0.71,58.87,195250,,,0.0,6.809,784.4,0.88,58.87,141410,,,DistritoTec,DistritoTec.csv,132.1,4.922,197.4,0.3,58.84,24595.0,14798.0,REVERSE,132.1,1.586,71.4,0.34,58.84,16668.0,19272.0,FORWARD
25.651085,-100.293008,2026-05-14 22:31:00,14,5,2026,22,31,130.8,6.291,696.6,0.84,58.84,201150,,,0.0,5.995,689.3,0.87,58.84,145400,,,DistritoTec,DistritoTec.csv,134.3,7.608,900.6,0.87,58.81,25029.0,14805.0,FORWARD,134.3,5.83,767.9,0.98,58.81,16670.0,19633.0,REVERSE
25.651085,-100.293008,2026-05-15 01:44:00,15,5,2026,1,44,132.3,4.857,557.5,0.86,58.82,203450,,,0.0,5.148,599.8,0.87,58.82,148000,,,DistritoTec,DistritoTec.csv,134.7,4.333,533.2,0.91,58.79,25261.0,14805.0,FORWARD,134.7,3.679,471.2,0.95,58.79,16670.0,19835.0,REVERSE
25.651085,-100.293008,2026-05-15 04:24:00,15,5,2026,4,24,132.8,7.792,900.8,0.87,58.82,205150,,,0.0,9.517,1075.4,0.84,58.82,150000,,,DistritoTec,DistritoTec.csv,135.2,3.576,460.6,0.95,58.76,25407.0,14805.0,FORWARD,135.2,3.475,447.0,0.95,58.76,16670.0,19960.0,REVERSE
25.651085,-100.293008,2026-05-15 06:22:00,15,5,2026,6,22,133.6,9.899,872.5,0.65,58.85,206330,,,0.0,2.915,344.7,0.88,58.85,151250,,,DistritoTec,DistritoTec.csv,135.2,2.476,230.7,0.68,58.84,25500.0,14805.0,FORWARD,135.2,1.982,200.8,0.74,58.84,16670.0,20042.0,REVERSE
25.651085,-100.293008,2026-05-15 09:04:00,15,5,2026,9,4,132.4,7.498,583.4,0.58,58.87,208620,,,0.0,0.99,92.4,0.7,58.87,152600,,,DistritoTec,DistritoTec.csv,134.3,3.521,376.1,0.79,58.87,25569.0,14815.0,REVERSE,134.3,3.861,300.8,0.58,58.87,16682.0,20095.0,FORWARD
25.651085,-100.293008,2026-05-15 11:03:00,15,5,2026,11,3,131.7,7.691,597.5,0.58,58.84,209830,,,0.0,0.606,57.5,0.72,58.84,153050,,,DistritoTec,DistritoTec.csv,134.5,8.964,1053.1,0.87,58.82,25569.0,14965.0,REVERSE,134.5,9.824,1096.3,0.82,58.82,16843.0,20095.0,FORWARD
25.651085,-100.293008,2026-05-15 12:58:00,15,5,2026,12,58,130.1,11.391,840.9,0.56,58.82,211090,,,0.0,4.629,511.2,0.84,58.82,153700,,,DistritoTec,DistritoTec.csv,133.7,10.521,1231.3,0.87,58.82,25569.0,15189.0,REVERSE,133.7,11.449,1281.8,0.83,58.82,17077.0,20095.0,FORWARD
25.651085,-100.293008,2026-05-15 14:20:00,15,5,2026,14,20,130.1,8.194,623.7,0.58,58.85,212140,,,0.0,1.239,122.0,0.75,58.85,154270,,,DistritoTec,DistritoTec.csv,133.1,9.611,1131.2,0.88,58.85,25569.0,15347.0,REVERSE,133.1,10.706,1206.2,0.84,58.85,17243.0,20095.0,FORWARD
25.651085,-100.293008,2026-05-15 15:31:00,15,5,2026,15,31,129.5,7.809,593.7,0.58,58.85,212850,,,0.0,1.234,119.8,0.74,58.85,154530,,,DistritoTec,DistritoTec.csv,132.5,7.138,823.2,0.86,58.85,25569.0,15456.0,REVERSE,132.5,8.6,922.6,0.8,58.85,17359.0,20095.0,FORWARD
25.651085,-100.293008,2026-05-15 16:49:00,15,5,2026,16,49,129.6,8.319,634.3,0.58,58.82,213650,,,0.0,0.989,90.6,0.7,58.82,154760,,,DistritoTec,DistritoTec.csv,132.4,3.753,384.8,0.77,58.81,25569.0,15514.0,REVERSE,132.4,4.794,450.5,0.7,58.81,17422.0,20097.0,FORWARD
25.651085,-100.293008,2026-05-15 17:07:00,15,5,2026,17,7,129.1,7.703,579.0,0.58,58.87,213830,,,0.0,3.576,339.7,0.73,58.87,154830,,,DistritoTec,DistritoTec.csv,131.5,5.248,540.5,0.78,58.85,25579.0,15516.0,FORWARD,131.5,3.631,463.9,0.97,58.85,17424.0,20105.0,REVERSE
25.651085,-100.293008,2026-05-15 17:34:00,15,5,2026,17,34,129.8,7.596,571.3,0.57,58.85,214070,,,0.0,2.192,222.9,0.78,58.85,154890,,,DistritoTec,DistritoTec.csv,132.0,6.101,656.8,0.81,58.81,25607.0,15516.0,FORWARD,132.0,4.79,613.4,0.97,58.81,17424.0,20130.0,REVERSE
25.651085,-100.293008,2026-05-15 17:35:00,15,5,2026,17,35,129.6,7.605,570.4,0.57,58.81,214100,,,0.0,2.171,219.6,0.77,58.81,154910,,,DistritoTec,DistritoTec.csv,131.9,6.559,710.6,0.82,58.78,25607.0,15516.0,FORWARD,131.9,5.245,668.4,0.96,58.78,17424.0,20130.0,REVERSE
25.651085,-100.293008,2026-05-15 17:42:00,15,5,2026,17,42,129.5,7.624,576.2,0.58,58.87,214160,,,0.0,0.982,89.9,0.7,58.87,154920,,,DistritoTec,DistritoTec.csv,131.7,6.726,731.6,0.82,58.84,25615.0,15516.0,FORWARD,131.7,5.298,675.5,0.96,58.84,17424.0,20138.0,REVERSE
25.651085,-100.293008,2026-05-15 19:22:00,15,5,2026,19,22,130.7,0.8,64.2,0.61,58.84,214390,,,0.0,0.593,56.4,0.72,58.84,155160,,,DistritoTec,DistritoTec.csv,132.8,7.547,880.4,0.87,58.82,25753.0,15516.0,FORWARD,132.8,6.988,892.9,0.96,58.82,17424.0,20273.0,REVERSE
25.651085,-100.293008,2026-05-15 23:00:00,15,5,2026,23,0,132.0,0.794,64.3,0.61,58.85,214620,,,0.0,0.65,62.1,0.72,58.85,155640,,,DistritoTec,DistritoTec.csv,134.2,6.03,728.6,0.89,58.84,26080.0,15516.0,FORWARD,134.2,5.258,683.1,0.96,58.84,17424.0,20575.0,REVERSE
25.651085,-100.293008,2026-05-16 01:22:00,16,5,2026,1,22,132.6,0.762,62.3,0.61,58.87,214770,,,0.0,1.932,195.2,0.76,58.87,155970,,,DistritoTec,DistritoTec.csv,134.9,4.497,568.3,0.93,58.84,26233.0,15516.0,FORWARD,134.9,3.562,473.9,0.98,58.84,17424.0,20707.0,REVERSE
25.651085,-100.293008,2026-05-16 03:15:00,16,5,2026,3,15,132.1,0.746,57.9,0.58,58.84,214890,,,0.0,7.324,966.1,0.99,58.84,156190,,,DistritoTec,DistritoTec.csv,134.8,3.857,475.8,0.91,58.81,26333.0,15516.0,FORWARD,134.8,2.916,377.7,0.96,58.81,17424.0,20784.0,REVERSE
25.651085,-100.293008,2026-05-16 04:40:00,16,5,2026,4,40,133.5,0.772,63.7,0.61,58.88,214980,,,0.0,0.586,56.4,0.71,58.88,156390,,,DistritoTec,DistritoTec.csv,135.6,3.869,475.1,0.9,58.84,26403.0,15516.0,FORWARD,135.6,2.852,369.5,0.95,58.84,17424.0,20839.0,REVERSE
25.651085,-100.293008,2026-05-16 05:51:00,16,5,2026,5,51,133.9,0.761,63.1,0.61,58.84,215050,,,0.0,1.87,182.7,0.72,58.84,156530,,,DistritoTec,DistritoTec.csv,135.8,3.835,473.8,0.9,58.79,26457.0,15516.0,FORWARD,135.8,2.853,369.9,0.95,58.79,17424.0,20882.0,REVERSE
25.651085,-100.293008,2026-05-16 07:23:00,16,5,2026,7,23,134.0,7.653,603.1,0.58,58.85,215810,,,0.0,0.595,57.7,0.72,58.85,156780,,,DistritoTec,DistritoTec.csv,135.3,2.649,311.2,0.86,58.82,26517.0,15516.0,FORWARD,135.3,1.809,222.3,0.9,58.82,17424.0,20928.0,REVERSE
25.651085,-100.293008,2026-05-16 08:42:00,16,5,2026,8,42,132.9,6.363,499.7,0.59,58.82,216580,,,0.0,0.603,57.4,0.71,58.82,156980,,,DistritoTec,DistritoTec.csv,134.2,1.656,144.4,0.64,58.81,26547.0,15516.0,FORWARD,134.2,1.498,128.7,0.64,58.81,17424.0,20949.0,REVERSE
25.651085,-100.293008,2026-05-16 09:58:00,16,5,2026,9,58,131.6,0.114,7.4,0.49,58.82,216720,,,0.0,8.289,1085.8,0.99,58.82,157170,,,DistritoTec,DistritoTec.csv,134.8,2.973,268.4,0.66,58.82,26558.0,15522.0,REVERSE,134.8,3.906,332.5,0.63,58.82,17436.0,20962.0,FORWARD
25.651085,-100.293008,2026-05-16 11:09:00,16,5,2026,11,9,132.3,0.149,13.5,0.68,58.85,216740,,,0.0,0.601,56.5,0.71,58.85,157310,,,DistritoTec,DistritoTec.csv,134.8,7.279,846.7,0.86,58.82,26558.0,15593.0,REVERSE,134.8,8.188,888.9,0.8,58.82,17512.0,20962.0,FORWARD
25.651085,-100.293008,2026-05-16 12:09:00,16,5,2026,12,9,132.3,0.148,13.3,0.68,58.84,216750,,,0.0,0.593,56.0,0.71,58.84,157440,,,DistritoTec,DistritoTec.csv,135.0,8.547,990.2,0.85,58.82,26558.0,15684.0,REVERSE,135.0,9.109,966.1,0.78,58.82,17604.0,20962.0,FORWARD
25.651085,-100.293008,2026-05-16 13:36:00,16,5,2026,13,36,130.7,0.138,12.4,0.68,58.88,216770,,,0.0,1.892,189.0,0.76,58.88,157640,,,DistritoTec,DistritoTec.csv,134.4,8.878,1039.9,0.87,58.87,26558.0,15812.0,REVERSE,134.4,9.418,1041.2,0.82,58.87,17733.0,20962.0,FORWARD
25.651085,-100.293008,2026-05-16 14:26:00,16,5,2026,14,26,130.9,0.147,13.2,0.68,58.82,216780,,,0.0,0.591,55.7,0.71,58.82,157750,,,DistritoTec,DistritoTec.csv,133.2,3.103,120.1,0.29,58.84,26561.0,15856.0,FORWARD,133.2,1.558,59.8,0.28,58.84,17778.0,20964.0,REVERSE
25.651085,-100.293008,2026-05-16 15:31:00,16,5,2026,15,31,131.0,0.147,13.3,0.68,58.84,216790,,,0.0,0.597,56.3,0.71,58.84,157890,,,DistritoTec,DistritoTec.csv,133.4,2.466,178.3,0.54,58.85,26562.0,15879.0,REVERSE,133.4,2.8,159.0,0.42,58.85,17797.0,20965.0,FORWARD
25.651085,-100.293008,2026-05-16 16:27:00,16,5,2026,16,27,130.4,0.147,13.2,0.69,58.82,216810,,,0.0,0.59,55.3,0.71,58.82,158010,,,DistritoTec,DistritoTec.csv,132.6,3.5,376.6,0.8,58.81,26586.0,15881.0,FORWARD,132.6,2.574,320.3,0.93,58.81,17799.0,20985.0,REVERSE
25.651085,-100.293008,2026-05-16 17:33:00,16,5,2026,17,33,129.5,0.108,6.9,0.49,58.84,216820,,,0.0,8.368,1079.5,0.99,58.84,158150,,,DistritoTec,DistritoTec.csv,132.6,5.547,608.3,0.82,58.84,26627.0,15881.0,FORWARD,132.6,3.303,428.2,0.97,58.84,17799.0,21017.0,REVERSE
25.651085,-100.293008,2026-05-16 19:29:00,16,5,2026,19,29,131.5,0.82,67.5,0.62,58.84,216920,,,0.0,0.594,56.5,0.72,58.84,158400,,,DistritoTec,DistritoTec.csv,133.7,5.596,609.3,0.81,58.81,26813.0,15881.0,FORWARD,133.7,3.197,417.1,0.97,58.81,17799.0,21161.0,REVERSE
25.651085,-100.293008,2026-05-16 23:33:00,16,5,2026,23,33,132.6,1.462,118.2,0.6,58.88,217380,,,0.0,0.595,56.7,0.71,58.88,158960,,,DistritoTec,DistritoTec.csv,134.6,4.678,549.7,0.87,58.85,27056.0,15881.0,FORWARD,134.6,2.963,385.9,0.96,58.85,17799.0,21347.0,REVERSE
25.651085,-100.293008,2026-05-17 01:59:00,17,5,2026,1,59,132.7,0.808,66.1,0.61,58.88,217580,,,0.0,0.587,56.0,0.71,58.88,159270,,,DistritoTec,DistritoTec.csv,134.9,6.838,834.0,0.9,58.85,27206.0,15881.0,FORWARD,134.9,4.94,660.0,0.98,58.85,17799.0,21469.0,REVERSE
25.651085,-100.293008,2026-05-17 03:56:00,17,5,2026,3,56,133.2,0.798,65.5,0.61,58.82,217710,,,0.0,0.592,57.0,0.72,58.82,159520,,,DistritoTec,DistritoTec.csv,135.1,5.123,619.3,0.89,58.79,27346.0,15881.0,FORWARD,135.1,3.715,476.5,0.94,58.79,17799.0,21580.0,REVERSE
25.651085,-100.293008,2026-05-17 05:12:00,17,5,2026,5,12,133.8,0.862,69.9,0.6,58.84,217790,,,0.0,0.591,57.0,0.72,58.84,159680,,,DistritoTec,DistritoTec.csv,135.4,4.752,575.2,0.89,58.82,27420.0,15881.0,FORWARD,135.4,3.405,435.0,0.94,58.82,17799.0,21636.0,REVERSE
25.651085,-100.293008,2026-05-17 06:08:00,17,5,2026,6,8,134.2,0.15,13.7,0.67,58.84,217850,,,0.0,0.591,57.2,0.72,58.84,159800,,,DistritoTec,DistritoTec.csv,135.8,5.419,688.1,0.93,58.81,27477.0,15881.0,FORWARD,135.8,4.24,568.8,0.98,58.81,17799.0,21683.0,REVERSE
25.651085,-100.293008,2026-05-17 08:00:00,17,5,2026,8,0,133.7,0.133,12.3,0.69,58.87,217870,,,0.0,3.447,316.6,0.68,58.87,160060,,,DistritoTec,DistritoTec.csv,135.6,1.354,70.5,0.38,58.85,27539.0,15882.0,REVERSE,135.6,1.776,40.2,0.16,58.85,17803.0,21743.0,FORWARD
25.651085,-100.293008,2026-05-17 09:31:00,17,5,2026,9,31,133.5,0.151,13.7,0.68,58.84,217890,,,0.0,0.59,56.3,0.71,58.84,160260,,,DistritoTec,DistritoTec.csv,135.8,2.36,199.7,0.62,58.84,27539.0,15910.0,REVERSE,135.8,3.781,365.0,0.71,58.84,17834.0,21743.0,FORWARD
25.651085,-100.293008,2026-05-17 10:36:00,17,5,2026,10,36,133.1,0.15,13.6,0.68,58.82,217910,,,0.0,0.591,56.3,0.71,58.82,160400,,,DistritoTec,DistritoTec.csv,136.0,6.067,776.4,0.93,58.81,27539.0,15990.0,REVERSE,136.0,9.396,1065.4,0.83,58.81,17929.0,21743.0,FORWARD
25.651085,-100.293008,2026-05-17 11:39:00,17,5,2026,11,39,133.1,0.149,13.6,0.68,58.87,217920,,,0.0,0.584,56.3,0.72,58.87,160540,,,DistritoTec,DistritoTec.csv,134.9,2.772,288.8,0.77,58.85,27539.0,16066.0,REVERSE,134.9,3.652,316.9,0.64,58.85,18019.0,21743.0,FORWARD
25.651085,-100.293008,2026-05-17 12:44:00,17,5,2026,12,44,131.9,0.148,13.3,0.68,58.82,217930,,,0.0,0.592,56.5,0.72,58.82,160680,,,DistritoTec,DistritoTec.csv,131.0,16.481,1830.6,0.84,58.81,27669.0,16076.0,FORWARD,131.0,21.667,2684.6,0.94,58.81,18030.0,21893.0,REVERSE
25.651085,-100.293008,2026-05-17 14:04:00,17,5,2026,14,4,130.5,0.147,13.2,0.68,58.84,217950,,,0.0,0.587,55.2,0.72,58.84,160840,,,DistritoTec,DistritoTec.csv,130.5,25.003,2856.7,0.87,58.84,27897.0,16076.0,FORWARD,130.5,22.899,2717.3,0.9,58.84,18030.0,22124.0,REVERSE
25.651085,-100.293008,2026-05-17 15:10:00,17,5,2026,15,10,130.0,0.119,7.7,0.5,58.82,217970,,,0.0,7.215,936.6,0.99,58.82,160980,,,DistritoTec,DistritoTec.csv,132.9,2.686,186.8,0.52,58.82,28095.0,16076.0,FORWARD,132.9,1.039,39.2,0.28,58.82,18030.0,22307.0,REVERSE
25.651085,-100.293008,2026-05-17 16:11:00,17,5,2026,16,11,130.9,0.147,13.2,0.68,58.84,217980,,,0.0,0.588,55.7,0.72,58.84,161120,,,DistritoTec,DistritoTec.csv,133.0,2.343,169.0,0.54,58.82,28103.0,16082.0,FORWARD,133.0,1.061,34.6,0.24,58.82,18043.0,22308.0,REVERSE
25.651085,-100.293008,2026-05-17 17:14:00,17,5,2026,17,14,131.0,0.145,13.2,0.69,58.84,218000,,,0.0,0.59,56.0,0.72,58.84,161230,,,DistritoTec,DistritoTec.csv,132.9,6.517,671.6,0.77,58.81,28178.0,16082.0,FORWARD,132.9,3.092,392.4,0.95,58.81,18043.0,22374.0,REVERSE
25.651085,-100.293008,2026-05-17 18:13:00,17,5,2026,18,13,130.9,0.143,12.9,0.69,58.88,218010,,,0.0,0.583,55.7,0.72,58.88,161390,,,DistritoTec,DistritoTec.csv,132.4,6.779,652.5,0.72,58.82,28238.0,16082.0,FORWARD,132.4,2.512,325.5,0.97,58.82,18043.0,22405.0,REVERSE
25.651085,-100.293008,2026-05-17 22:45:00,17,5,2026,22,45,131.5,0.139,12.6,0.68,58.82,218070,,,0.0,1.896,188.8,0.75,58.82,161970,,,DistritoTec,DistritoTec.csv,134.0,3.48,375.0,0.8,58.81,28733.0,16082.0,FORWARD,134.0,3.206,315.5,0.73,58.81,18043.0,22834.0,REVERSE
25.651085,-100.293008,2026-05-18 02:45:00,18,5,2026,2,45,132.5,0.148,13.5,0.68,58.88,218120,,,0.0,0.591,56.6,0.72,58.88,162470,,,DistritoTec,DistritoTec.csv,135.0,2.877,315.2,0.8,58.85,28871.0,16082.0,FORWARD,135.0,1.836,139.3,0.56,58.85,18043.0,22895.0,REVERSE
25.651085,-100.293008,2026-05-18 06:32:00,18,5,2026,6,32,132.9,6.376,500.7,0.59,58.84,218290,,,0.0,0.593,57.0,0.72,58.84,162980,,,DistritoTec,DistritoTec.csv,134.4,4.898,542.4,0.82,58.81,29081.0,16082.0,FORWARD,134.4,2.574,339.1,0.97,58.81,18043.0,23037.0,REVERSE
